Serbia,6/1/2018 3:30:00 AM,752.1,
Serbia,6/1/2018 3:00:00 AM,752.1,1,
Serbia,6/1/2018 2:30:00 AM,752.1,
Serbia,6/1/2018 2:00:00 AM,752.1,
Serbia,6/1/2018 1:30:00 AM,752.1,1,
Serbia,6/1/2018 1:00:00 AM,752.1,1,
Serbia,6/1/2018 12:30:00 AM,752.1,1,
Serbia,6/1/2018 12:00:00 AM,752.2,2,
Serbia,5/31/2018 11:30:00 PM,752.2,2,
Serbia,5/31/2018 11:00:00 PM,752.2,2,
Serbia,5/31/2018 10:30:00 PM,752.2,2,
Serbia,5/31/2018 10:00:00 PM,752.3,2,
Serbia,5/31/2018 9:30:00 PM,752.2,2,
Serbia,5/31/2018 9:00:00 PM,752.3,2,
Serbia,5/31/2018 8:30:00 PM,752.3,3,
Serbia,5/31/2018 8:00:00 PM,752.3,3,
Serbia,5/31/2018 7:00:00 PM,751.7,1,
Serbia,5/31/2018 6:00:00 PM,751.7,2,
Serbia,5/31/2018 5:30:00 PM,751.8,2,
Serbia,5/31/2018 5:00:00 PM,751.8,2,
Serbia,5/31/2018 4:00:00 PM,751.8,3,
Serbia,5/31/2018 3:00:00 PM,751.8,4,
Serbia,5/31/2018 2:30:00 PM,751.8,4,
Serbia,5/31/2018 2:00:00 PM,751.8,3,
Serbia,5/31/2018 1:30:00 PM,751.8,3,
Serbia,5/31/2018 1:00:00 PM,752.5,4,
Serbia,5/31/2018 12:30:00 PM,752.5,4,
Serbia,5/31/2018 12:00:00 PM,752.5,2,
Serbia,5/31/2018 11:30:00 AM,752.5,4,
Serbia,5/31/2018 11:00:00 AM,753.3,2,
Serbia,5/31/2018 10:30:00 AM,753.3,3,
Serbia,5/31/2018 10:00:00 AM,753.2,3,
Serbia,5/31/2018 9:30:00 AM,754,3,
Serbia,5/31/2018 9:00:00 AM,754,4,
Serbia,5/31/2018 8:30:00 AM,754,3,
Serbia,5/31/2018 8:00:00 AM,754,4,
Serbia,5/31/2018 7:30:00 AM,754,4,
Serbia,5/31/2018 7:00:00 AM,754,4,
Serbia,5/31/2018 6:30:00 AM,753.9,3,
Serbia,5/31/2018 6:00:00 AM,753.1,2,
Serbia,5/31/2018 5:30:00 AM,753.1,3,
Serbia,5/31/2018 5:00:00 AM,753,2,
Serbia,5/31/2018 4:30:00 AM,753,3,
Serbia,5/31/2018 4:00:00 AM,752.9,3,
Serbia,5/31/2018 3:30:00 AM,752.8,2,
Serbia,5/31/2018 3:00:00 AM,752.9,2,
Serbia,5/31/2018 2:30:00 AM,752.9,1,
Serbia,5/31/2018 2:00:00 AM,752.9,1,
Serbia,5/31/2018 1:30:00 AM,752.9,2,
Serbia,5/31/2018 1:00:00 AM,752.9,2,
Serbia,5/31/2018 12:30:00 AM,752.9,2,
Serbia,5/31/2018 12:00:00 AM,752.9,3,
Serbia,5/30/2018 11:30:00 PM,753,3,
Serbia,5/30/2018 11:00:00 PM,753,2,
Serbia,5/30/2018 10:30:00 PM,753,3,
Serbia,5/30/2018 10:00:00 PM,753,3,
Serbia,5/30/2018 9:30:00 PM,753,4,
Serbia,5/30/2018 9:00:00 PM,753,4,
Serbia,5/30/2018 8:30:00 PM,753.1,5,
Serbia,5/30/2018 8:00:00 PM,753.1,5,
Serbia,5/30/2018 7:30:00 PM,753.1,5,
Serbia,5/30/2018 7:00:00 PM,753.1,6,
Serbia,5/30/2018 6:30:00 PM,753.1,5,
Serbia,5/30/2018 6:00:00 PM,753.2,6,
Serbia,5/30/2018 5:30:00 PM,753.2,4,
Serbia,5/30/2018 5:00:00 PM,752.4,5,
Serbia,5/30/2018 4:30:00 PM,752.4,6,
Serbia,5/30/2018 4:00:00 PM,752.5,5,
Serbia,5/30/2018 3:30:00 PM,752.5,5,
Serbia,5/30/2018 3:00:00 PM,752.5,6,
Serbia,5/30/2018 2:30:00 PM,752.5,5,
Serbia,5/30/2018 2:00:00 PM,752.5,5,
Serbia,5/30/2018 1:30:00 PM,753.3,6,
Serbia,5/30/2018 1:00:00 PM,753.3,5,
Serbia,5/30/2018 12:30:00 PM,753.3,5,
